아파트,거래일자,법정동,도로명,층,전용면적,건축년도,거래금액,시군구명,읍면동명,건물명,경도,위도,가까운역,가까운역과의 거리
킴스타워,2019-12-16,면목동,사가정로,12,30.61,2019,30200,중랑구,면목동,킴스타워,127.0838703,37.58346758,사가정역[7호선],0.49470440361072837
IS아파트,2019-12-17,면목동,봉우재로20가길,8,84.84,2012,41000,중랑구,면목동,IS아파트,127.0798508,37.59395299,중랑역[경춘선],0.3427569784799314
솔렌시아 5,2019-12-13,상봉동,상봉로23길,4,21.28,2019,21800,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,4,21.28,2019,21800,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,4,17.98,2019,21850,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,19.82,2019,22350,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,17.98,2019,22250,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,17.98,2019,22150,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,17.98,2019,22150,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,17.98,2019,22250,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,19.82,2019,22350,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,19.82,2019,22350,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,4,17.98,2019,21950,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,4,19.82,2019,21900,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,4,17.98,2019,21950,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,17.98,2019,21850,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,21.28,2019,21800,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,21.28,2019,21800,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,21.28,2019,21800,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,21.28,2019,21800,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,21.28,2019,21800,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,17.98,2019,21850,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,19.82,2019,21900,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,19.82,2019,22350,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,4,17.98,2019,21850,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,4,21.28,2019,21800,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,4,21.28,2019,21800,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,4,21.28,2019,21800,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,19.82,2019,21900,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,17.98,2019,21950,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,17.98,2019,22150,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,17.98,2019,22150,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,6,17.98,2019,22250,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,17.98,2019,22150,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,17.98,2019,22250,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,19.82,2019,22350,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,19.82,2019,22350,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,17.98,2019,22250,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,5,17.98,2019,21950,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,17.98,2019,22150,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,19.82,2019,22350,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,19.82,2019,22350,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,17.98,2019,22250,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,17.98,2019,22150,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,10,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,7,17.98,2019,22250,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,17.98,2019,22150,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,17.98,2019,22250,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,19.82,2019,22350,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,19.82,2019,22350,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,8,17.98,2019,22250,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,17.98,2019,22150,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,21.28,2019,22200,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,17.98,2019,22150,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
솔렌시아 5,2019-12-13,상봉동,상봉로23길,9,17.98,2019,22250,중랑구,상봉동,솔렌시아 5,127.0901779,37.59731275,망우역[경의중앙선],0.29082071416323574
동성타워프라자,2019-12-27,신내동,봉화산로,6,84.21,1996,38200,중랑구,신내동,동성타워프라자,127.0951607,37.61064219,신내역[경춘선],0.7578736802641611
휴아름 스튜디오,2019-10-30,성북동1가,창경궁로,8,13.57,2015,18000,성북구,성북동1가,휴아름 스튜디오,127.0032801,37.59117056,한성대입구역[4호선],0.38834374109906367
길음역금호어울림센터힐,2019-10-04,돈암동,동소문로34길,18,59.84,2014,65500,성북구,돈암동,길음역금호어울림센터힐,127.0215967,37.60360833,길음역[4호선],0.29692370517699573
길음역금호어울림센터힐,2019-10-12,돈암동,동소문로34길,5,59.5,2014,65000,성북구,돈암동,길음역금호어울림센터힐,127.0215967,37.60360833,길음역[4호선],0.29692370517699573
길음역금호어울림센터힐,2019-10-19,돈암동,동소문로34길,18,59.5,2014,65000,성북구,돈암동,길음역금호어울림센터힐,127.0215967,37.60360833,길음역[4호선],0.29692370517699573
길음역금호어울림센터힐,2019-10-26,돈암동,동소문로34길,14,59.5,2014,67000,성북구,돈암동,길음역금호어울림센터힐,127.0215967,37.60360833,길음역[4호선],0.29692370517699573
길음역금호어울림센터힐,2019-11-03,돈암동,동소문로34길,11,84.8,2014,78000,성북구,돈암동,길음역금호어울림센터힐,127.0215967,37.60360833,길음역[4호선],0.29692370517699573
